"","USGS Gage","Model","Pct. Error"
"Max. 1 Day Max",28200,31500,11.7
"Med. 1 Day Max",11100,8910,-19.7
"Max. 3 Day Max",14500,14300,-1.38
"Med. 3 Day Max",6940,5590,-19.5
"Max. 7 Day Max",8240,10700,29.9
"Med. 7 Day Max",4440,3000,-32.4
"Max. 30 Day Max",4020,4010,-0.249
"Med. 30 Day Max",2080,1660,-20.2
"Max. 90 Day Max",2890,2800,-3.11
"Med. 90 Day Max",1290,1090,-15.5
