"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",221,252,-14
"5% Non-Exceedance",490,393,19.8
"50% Non-Exceedance",1560,1480,5.13
"95% Non-Exceedance",5320,6350,-19.4
"99% Non-Exceedance",14600,15200,-4.11
"Sept. 10% Non-Exceedance",453,452,0.221
