"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",29.8,1.6,3.5,5.6,7.6,9,9.8,12,7.9,4.9,2.1,1.2,0.93,33.9,33.1,44.4,33.8,36.4,25.4,23.9,19.1,29.4,20,29.9,29,0,0.52,6.85e-16,0.537,-6.18e-15,0.733,1.09,3.59,5.15,12.3,0.000268,1986,0.267,1.3,10,119,361,0.629,6.84,131,232,183,241,149,271,192,179,131,160,132,204,1570,896,759,360,349,174,145,82,98.5,46.7,15.933397260274
"Model",30,1.42,2.56,4.78,7.65,9.62,8.16,6.38,3.68,2.33,0.871,1.21,1.07,37.7,42.9,50.2,31.7,32.4,21.2,20.3,17.6,25.2,20.3,29.4,31.3,0,0.467,0.0105,0.508,0.0696,0.626,0.877,2.78,5.09,11.5,0.163,1999,0.345,0.898,10.6,124,297,0.692,6.87,118,204,144,250,142,283,165,164,129,190,153,167,1450,550,666,260,334,154,145,76,97.9,48.3,17.8199404830707
"Pct. Error",0.671,-11.3,-26.9,-14.6,0.658,6.89,-16.7,-46.8,-53.4,-52.4,-58.5,0.833,15.1,11.2,29.6,13.1,-6.21,-11,-16.5,-15.1,-7.85,-14.3,1.5,-1.67,7.93,NA,-10.2,1.53e+15,-5.4,-1.13e+15,-14.6,-19.5,-22.6,-1.17,-6.5,60700,100,29.2,-30.9,6,4.2,-17.7,10,0.439,-9.92,-12.1,-21.3,3.73,-4.7,4.43,-14.1,-8.38,-1.53,18.8,15.9,-18.1,-7.64,-38.6,-12.3,-27.8,-4.3,-11.5,0,-7.32,-0.609,3.43,11.8
