"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",1020,98,212,339,536,728,626,597,364,179,114,100,78,1380,1730,1940,1540,1070,664,461,422,558,414,864,1200,23.8,70,29.3,72.3,33.2,77.6,37.7,103,53.3,264,45.2,2002,53,77,522,4070,8580,62,432,782,3050,3590,2800,3940,5500,4980,2170,1620,1150,574,566,20400,9250,18600,8340,13400,6620,8010,2710,5390,2030,146.949589041096
"Model",962,89.1,160,344,591,701,598,535,349,183,104,103,83.6,1380,1670,1890,1340,937,636,455,402,656,421,799,1010,41.1,63.5,41.3,64.3,41.7,67,49.1,101,75.6,206,46.6,2002,51.4,70.9,514,3500,8100,62.3,464,474,1770,1990,3330,2880,4410,4110,1640,902,656,571,296,27900,12300,22900,10700,17000,7560,6830,2790,4740,1840,136.988828787906
"Pct. Error",-5.69,-9.08,-24.5,1.47,10.3,-3.71,-4.47,-10.4,-4.12,2.23,-8.77,3,7.18,0,-3.47,-2.58,-13,-12.4,-4.22,-1.3,-4.74,17.6,1.69,-7.52,-15.8,72.7,-9.29,41,-11.1,25.6,-13.7,30.2,-1.94,41.8,-22,3.1,0,-3.02,-7.92,-1.53,-14,-5.59,0.484,7.41,-39.4,-42,-44.6,18.9,-26.9,-19.8,-17.5,-24.4,-44.3,-43,-0.523,-47.7,36.8,33,23.1,28.3,26.9,14.2,-14.7,2.95,-12.1,-9.36,-6.78
