"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",109,11,17,33,43,48,59,56,35,19.9,11,10,8.6,139,140,239,188,135,81.4,33.7,29.1,69.3,46.4,99.6,114,3.4,7.67,3.57,7.84,4,8.93,5.07,11.1,7.51,19.8,5.62,1999,5.9,9.3,50,369,1070,6.7,45.5,58,300,285,337,277,774,472,383,171,63,46,79,7400,2060,3640,1170,1710,663,795,344,446,200,34.721095890411
"Model",103,10.2,18.6,38.6,48.1,67.3,71.8,52,33.6,19.6,10.1,6.85,4.83,122,155,220,148,109,66.7,38.7,41.2,90.7,53.6,96.9,94.5,1.04,3.85,1.05,4.08,1.05,4.59,1.2,7.32,2.77,17.3,1.59,1999,1.64,4.17,53.6,332,885,2.81,49.3,77.2,293,261,238,243,1020,435,248,148,91,57.1,73.9,8150,2050,3010,978,1450,590,657,258,424,163,40.5860523162078
"Pct. Error",-5.5,-7.27,9.41,17,11.9,40.2,21.7,-7.14,-4,-1.51,-8.18,-31.5,-43.8,-12.2,10.7,-7.95,-21.3,-19.3,-18.1,14.8,41.6,30.9,15.5,-2.71,-17.1,-69.4,-49.8,-70.6,-48,-73.8,-48.6,-76.3,-34.1,-63.1,-12.6,-71.7,0,-72.2,-55.2,7.2,-10,-17.3,-58.1,8.35,33.1,-2.33,-8.42,-29.4,-12.3,31.8,-7.84,-35.2,-13.5,44.4,24.1,-6.46,10.1,-0.485,-17.3,-16.4,-15.2,-11,-17.4,-25,-4.93,-18.5,16.9
