"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",29.9,22.1,-26.1
"5% Non-Exceedance",40,34.6,-13.5
"50% Non-Exceedance",130,155,19.2
"95% Non-Exceedance",731,719,-1.64
"99% Non-Exceedance",1920,1910,-0.521
"Sept. 10% Non-Exceedance",38,32,-15.8
