"","USGS Gage","Model","Pct. Error"
"Max. 1 Day Max",15000,13800,-8
"Med. 1 Day Max",6370,4710,-26.1
"Max. 3 Day Max",7840,6090,-22.3
"Med. 3 Day Max",3090,3070,-0.647
"Max. 7 Day Max",4480,3470,-22.5
"Med. 7 Day Max",2020,1810,-10.4
"Max. 30 Day Max",1530,1420,-7.19
"Med. 30 Day Max",896,743,-17.1
"Max. 90 Day Max",923,894,-3.14
"Med. 90 Day Max",545,500,-8.26
