"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",302,16,92,129,122,182,188,168,103,46,18,16,14,410,344,482,429,324,272,187,113,214,196,350,314,3.6,11,4.17,14.3,5.7,21.2,9.73,40.2,42.5,84.2,10.2,1988,9.3,20,184,912,2320,15,127,260,700,925,1040,708,1230,700,592,519,838,248,216,15000,6370,7840,3090,4480,2020,1530,896,923,545,175.385245901639
"Model",277,33,61.7,118,175,233,197,123,77.2,44.7,19.3,19.3,19.3,355,390,486,342,265,167,204,110,240,174,302,296,19.3,19.3,19.3,19.3,19.3,19.3,19.3,23,19.3,67.4,19.6,1986,19.3,19.3,169,826,2040,19.3,146,282,626,962,785,611,1370,937,475,439,670,166,131,13800,4710,6090,3070,3470,1810,1420,743,894,500,156.419148624284
"Pct. Error",-8.28,106,-32.9,-8.53,43.4,28,4.79,-26.8,-25,-2.83,7.22,20.6,37.9,-13.4,13.4,0.83,-20.3,-18.2,-38.6,9.09,-2.65,12.1,-11.2,-13.7,-5.73,436,75.5,363,35,239,-8.96,98.4,-42.8,-54.6,-20,92.2,100,108,-3.5,-8.15,-9.43,-12.1,28.7,15,8.46,-10.6,4,-24.5,-13.7,11.4,33.9,-19.8,-15.4,-20,-33.1,-39.4,-8,-26.1,-22.3,-0.647,-22.5,-10.4,-7.19,-17.1,-3.14,-8.26,-10.8
