"","USGS Gage","Model","Pct. Error"
"Overall Mean Flow",58.4,62.4,6.85
"Jan. Mean Flow",73.2,75,2.46
"Feb. Mean Flow",73.2,87.5,19.5
"Mar. Mean Flow",114,129,13.2
"Apr. Mean Flow",76.1,86.6,13.8
"May Mean Flow",61.3,63.7,3.92
"Jun. Mean Flow",38.6,38.1,-1.3
"Jul. Mean Flow",27.8,27,-2.88
"Aug. Mean Flow",23.9,27.3,14.2
"Sep. Mean Flow",45.7,50.9,11.4
"Oct. Mean Flow",38.5,37.2,-3.38
"Nov. Mean Flow",56,59.4,6.07
"Dec. Mean Flow",73.7,69.4,-5.83
