"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",58.4,12,16.4,18.5,23,25.2,25.4,26.5,20,16.4,13,11.5,11.5,73.2,73.2,114,76.1,61.3,38.6,27.8,23.9,45.7,38.5,56,73.7,1.7,8.2,1.7,8.2,1.8,8.2,2.43,11.5,4.1,16.5,3.15,1986,3.3,7.01,26,184,611,3.8,23.3,37,300,409,265,192,729,174,150,69,83,39.5,44,3980,1480,1550,719,782,350,340,172,186,108,41.6002739726027
"Model",62.4,9.54,14.6,23.2,31.3,36.7,35,24.2,18,13.8,10.3,9.05,9.22,75,87.5,129,86.6,63.7,38.1,27,27.3,50.9,37.2,59.4,69.4,0.0803,8.62,0.0866,9.05,0.133,9.23,1.18,11.3,4.13,14.9,1.58,1985,0.65,5.9,33.2,187,598,1.64,29.2,57.4,257,162,146,129,673,212,153,72.3,55,44.8,67,3420,1310,1950,604,944,327,386,175,226,101,42.0202601877562
"Pct. Error",6.85,-20.5,-11,25.4,36.1,45.6,37.8,-8.68,-10,-15.9,-20.8,-21.3,-19.8,2.46,19.5,13.2,13.8,3.92,-1.3,-2.88,14.2,11.4,-3.38,6.07,-5.83,-95.3,5.12,-94.9,10.4,-92.6,12.6,-51.4,-1.74,0.732,-9.7,-49.8,100,-80.3,-15.8,27.7,1.63,-2.13,-56.8,25.3,55.1,-14.3,-60.4,-44.9,-32.8,-7.68,21.8,2,4.78,-33.7,13.4,52.3,-14.1,-11.5,25.8,-16,20.7,-6.57,13.5,1.74,21.5,-6.48,1.01
