"","Model"
"Overall Mean Flow",367
"Jan. Mean Flow",447
"Feb. Mean Flow",575
"Mar. Mean Flow",650
"Apr. Mean Flow",560
"May Mean Flow",378
"Jun. Mean Flow",343
"Jul. Mean Flow",216
"Aug. Mean Flow",199
"Sep. Mean Flow",250
"Oct. Mean Flow",213
"Nov. Mean Flow",286
"Dec. Mean Flow",310
