"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",1160,424,510,591,618,814,880,804,715,632,488,391,338,1340,1410,1890,1630,1220,1070,884,827,887,811,895,1050,63,297,63.7,310,65.3,340,99.6,402,156,586,142,2002,172,296,797,2860,7510,295,709,1020,2070,3190,3940,4230,6330,2880,2130,1810,1520,2060,1300,27800,15600,18800,9560,10100,5590,5040,2560,3450,1630,372.55698630137
"Model",1190,277,369,552,661,971,956,816,702,561,450,389,312,1390,1570,2160,1790,1230,1090,719,782,934,785,823,1010,93.8,243,95.5,245,99.6,257,107,326,187,437,143,2002,159,232,774,3150,8300,293,747,782,2120,2130,4020,2660,6490,3560,2620,1320,945,794,771,31000,13900,19700,9540,10800,5580,5750,2810,3930,2040,354.387889525794
"Pct. Error",2.59,-34.7,-27.6,-6.6,6.96,19.3,8.64,1.49,-1.82,-11.2,-7.79,-0.512,-7.69,3.73,11.3,14.3,9.82,0.82,1.87,-18.7,-5.44,5.3,-3.21,-8.04,-3.81,48.9,-18.2,49.9,-21,52.5,-24.4,7.43,-18.9,19.9,-25.4,0.704,0,-7.56,-21.6,-2.89,10.1,10.5,-0.678,5.36,-23.3,2.42,-33.2,2.03,-37.1,2.53,23.6,23,-27.1,-37.8,-61.5,-40.7,11.5,-10.9,4.79,-0.209,6.93,-0.179,14.1,9.77,13.9,25.2,-4.88
