"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",314,8.98,44,90.5,150,191,202,150,49,8.43,0.665,2.33,0.02,421,523,630,498,242,122,114,207,391,162,198,301,0,0,-1.79e-15,4.63e-17,-1.5e-14,2.16e-15,-3.19e-14,1.74,1.07,40.2,4.83e-15,2002,0,0,154,1150,2150,0,142,110,266,546,672,899,960,1040,549,344,337,331,110,11400,2350,10700,2210,7710,1930,2350,823,1410,582,55.0912328767123
"Model",312,13.3,75.5,90.6,166,218,201,103,48.3,14.5,14.7,17.1,13.4,420,512,592,421,240,143,117,239,391,187,210,304,0.267,3.41,0.31,3.76,0.428,4.03,2.84,10.4,14,56,1.35,1993,3.03,6.86,180,1030,2020,6.89,144,201,426,470,893,892,982,988,490,223,149,301,243,13900,2460,12600,2090,9150,1650,2750,725,1230,508,101.7893722102
"Pct. Error",0.637,-48.1,-71.6,-0.11,-10.7,-14.1,0.495,31.3,1.43,-72,-2110,-634,-66900,0.238,2.1,6.03,15.5,0.826,-17.2,-2.63,-15.5,0,-15.4,-6.06,-0.997,-Inf,-Inf,1.73e+16,-8.12e+18,2.85e+15,-1.87e+17,8.9e+15,-498,-1210,-39.3,-2.8e+16,100,-Inf,-Inf,-16.9,10.4,6.05,-Inf,-1.41,-82.7,-60.2,13.9,-32.9,0.779,-2.29,5,10.7,35.2,55.8,9.06,-121,-21.9,-4.68,-17.8,5.43,-18.7,14.5,-17,11.9,12.8,12.7,-84.8
