"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",7.6,0,100
"5% Non-Exceedance",14,3.39,75.8
"50% Non-Exceedance",65,151,-132
"95% Non-Exceedance",1270,932,26.6
"99% Non-Exceedance",3020,2050,32.1
"Sept. 10% Non-Exceedance",14,1,92.9
