"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",16.7,53.5,220
"5% Non-Exceedance",44,53.5,21.6
"50% Non-Exceedance",145,154,6.21
"95% Non-Exceedance",1060,887,-16.3
"99% Non-Exceedance",2260,2360,4.42
"Sept. 10% Non-Exceedance",45,53.5,18.9
