"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",648,4.92,19,118,346,519,534,369,62.5,11,2.8,5.3,3.34,882,1140,1210,1030,485,330,207,476,750,330,368,615,0,0.77,0.167,1.11,0.256,1.59,0.882,3.51,5.85,65.6,0.437,2002,0.62,2,369,2320,4160,1.99,323,114,481,813,1300,1600,1600,1760,855,745,431,812,371,22000,4320,20800,4150,17500,3140,5920,1730,2560,1330,173.790904109589
"Model",650,22.4,159,155,340,514,451,241,175,53.3,23.3,37.8,23.9,896,1100,1180,887,519,328,245,464,797,400,413,611,0,5.17,-8.96e-13,7.38,0.0491,12.4,3.92,34.6,30.3,131,0.408,2002,4.22,15,384,2090,4240,16.7,318,307,814,932,1460,1900,1630,1900,940,619,318,590,446,26200,5300,25000,4660,20400,3280,6660,1780,2530,1230,226.626293188152
"Pct. Error",-0.309,-355,-737,-31.4,1.73,0.963,15.5,34.7,-180,-385,-732,-613,-616,-1.59,3.51,2.48,13.9,-7.01,0.606,-18.4,2.52,-6.27,-21.2,-12.2,0.65,NA,-571,100,-565,80.8,-680,-344,-886,-418,-99.7,6.64,0,-581,-650,-4.07,9.91,-1.92,-739,1.55,-169,-69.2,-14.6,-12.3,-18.8,-1.88,-7.95,-9.94,16.9,26.2,27.3,-20.2,-19.1,-22.7,-20.2,-12.3,-16.6,-4.46,-12.5,-2.89,1.17,7.52,-30.4
