"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",0.62,4.22,-581
"5% Non-Exceedance",2,15,-650
"50% Non-Exceedance",369,384,-4.07
"95% Non-Exceedance",2320,2090,9.91
"99% Non-Exceedance",4160,4240,-1.92
"Sept. 10% Non-Exceedance",1.99,16.7,-739
