"","Model"
"Overall Mean Flow",535
"Jan. Mean Flow",731
"Feb. Mean Flow",911
"Mar. Mean Flow",1130
"Apr. Mean Flow",792
"May Mean Flow",456
"Jun. Mean Flow",270
"Jul. Mean Flow",185
"Aug. Mean Flow",283
"Sep. Mean Flow",528
"Oct. Mean Flow",257
"Nov. Mean Flow",410
"Dec. Mean Flow",498
