"","USGS Gage","Model","Pct. Error"
"Jan. Low Flow",102,57,44.1
"Feb. Low Flow",127,71.9,43.4
"Mar. Low Flow",133,102,23.3
"Apr. Low Flow",147,130,11.6
"May Low Flow",155,201,-29.7
"Jun. Low Flow",160,195,-21.9
"Jul. Low Flow",179,121,32.4
"Aug. Low Flow",152,103,32.2
"Sep. Low Flow",195,67.9,65.2
"Oct. Low Flow",143,55.2,61.4
"Nov. Low Flow",116,59.3,48.9
"Dec. Low Flow",123,60.7,50.7
