"","Model"
"Overall Mean Flow",669
"Jan. Mean Flow",758
"Feb. Mean Flow",924
"Mar. Mean Flow",1180
"Apr. Mean Flow",985
"May Mean Flow",683
"Jun. Mean Flow",604
"Jul. Mean Flow",394
"Aug. Mean Flow",398
"Sep. Mean Flow",537
"Oct. Mean Flow",471
"Nov. Mean Flow",507
"Dec. Mean Flow",603
