"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",662,114,163,219,265,295,389,384,291,184,134,132,110,841,845,1240,1030,818,524,301,320,528,340,549,626,35,100,40.7,104,44.9,108,55.1,122,72.9,171,59.7,1999,61.7,93,341,2190,4880,89.8,334,291,1810,1470,1630,1410,3730,2610,1900,1090,578,310,354,60700,8310,25500,4860,12700,3320,4010,1790,2700,970,242.115068493151
"Model",726,87.5,145,271,339,470,534,406,302,217,116,82.2,62.8,819,1080,1450,1040,761,521,338,340,740,377,694,589,6.54,44.8,6.65,46.6,7,51.6,13.9,75.7,32.2,148,11.5,1999,17.8,48.2,413,2310,5670,38.5,395,578,1270,850,1590,1380,4120,2530,1350,868,653,297,305,52500,8600,31100,6220,15400,3570,4890,1850,3140,1010,273.028824630239
"Pct. Error",9.67,-23.2,-11,23.7,27.9,59.3,37.3,5.73,3.78,17.9,-13.4,-37.7,-42.9,-2.62,27.8,16.9,0.971,-6.97,-0.573,12.3,6.25,40.2,10.9,26.4,-5.91,-81.3,-55.2,-83.7,-55.2,-84.4,-52.2,-74.8,-38,-55.8,-13.5,-80.7,0,-71.2,-48.2,21.1,5.48,16.2,-57.1,18.3,98.6,-29.8,-42.2,-2.45,-2.13,10.5,-3.07,-28.9,-20.4,13,-4.19,-13.8,-13.5,3.49,22,28,21.3,7.53,21.9,3.35,16.3,4.12,12.8
