"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",1750,287,406,789,824,966,964,1160,670,459,281,197,138,2340,2330,2960,2340,1960,1460,898,640,1310,1020,1800,1960,8.8,113,8.8,117,9.76,123,35.2,183,85.1,463,36.6,2002,61.7,134,983,5460,14300,98,834,1500,9120,7500,9000,3570,8950,5570,4160,3200,2780,1680,1380,54600,25700,40700,16300,22500,12000,10200,5040,6840,2910,440.168493150685
"Model",1820,337,436,935,1080,1160,1170,1040,646,538,269,262,186,2390,2820,3170,2260,1790,1250,1060,805,1530,1090,1780,1990,18.4,133,19.7,140,23.5,154,60.3,228,167,563,61.5,1999,91.9,178,1110,5330,14700,153,985,2070,4980,4110,4830,3830,7500,5090,3480,3670,2040,1110,1990,54500,23600,41800,15100,27100,8710,11100,4250,7260,2790,419.046950354415
"Pct. Error",4,17.4,7.39,18.5,31.1,20.1,21.4,-10.3,-3.58,17.2,-4.27,33,34.8,2.14,21,7.09,-3.42,-8.67,-14.4,18,25.8,16.8,6.86,-1.11,1.53,109,17.7,124,19.7,141,25.2,71.3,24.6,96.2,21.6,68,100,48.9,32.8,12.9,-2.38,2.8,56.1,18.1,38,-45.4,-45.2,-46.3,7.28,-16.2,-8.62,-16.3,14.7,-26.6,-33.9,44.2,-0.183,-8.17,2.7,-7.36,20.4,-27.4,8.82,-15.7,6.14,-4.12,-4.8
