"","USGS Gage","Model","Pct. Error"
"Max. 1 Day Max",8820,16700,89.3
"Med. 1 Day Max",2160,2610,20.8
"Max. 3 Day Max",5030,7980,58.6
"Med. 3 Day Max",1530,1790,17
"Max. 7 Day Max",2520,4110,63.1
"Med. 7 Day Max",989,1190,20.3
"Max. 30 Day Max",879,1190,35.4
"Med. 30 Day Max",517,603,16.6
"Max. 90 Day Max",546,830,52
"Med. 90 Day Max",324,405,25
