"","USGS Gage","Model","Pct. Error"
"Jan. High Flow",131,73.6,-43.8
"Feb. High Flow",289,290,0.346
"Mar. High Flow",250,236,-5.6
"Apr. High Flow",388,365,-5.93
"May High Flow",393,331,-15.8
"Jun. High Flow",714,769,7.7
"Jul. High Flow",323,423,31
"Aug. High Flow",240,232,-3.33
"Sep. High Flow",156,113,-27.6
"Oct. High Flow",168,90,-46.4
"Nov. High Flow",130,73.9,-43.2
"Dec. High Flow",209,81.9,-60.8
