"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",10.6,5.85,44.8
"5% Non-Exceedance",27.3,14,48.7
"50% Non-Exceedance",97.6,92.5,5.23
"95% Non-Exceedance",457,510,-11.6
"99% Non-Exceedance",1330,1560,-17.3
"Sept. 10% Non-Exceedance",21,13.6,35.2
