"","USGS Gage","Model","Pct. Error"
"Overall Mean Flow",245,257,-4.9
"Jan. Mean Flow",303,318,-4.95
"Feb. Mean Flow",392,395,-0.765
"Mar. Mean Flow",444,460,-3.6
"Apr. Mean Flow",406,402,0.985
"May Mean Flow",290,306,-5.52
"Jun. Mean Flow",218,256,-17.4
"Jul. Mean Flow",131,158,-20.6
"Aug. Mean Flow",112,123,-9.82
"Sep. Mean Flow",160,163,-1.88
"Oct. Mean Flow",108,122,-13
"Nov. Mean Flow",181,188,-3.87
"Dec. Mean Flow",213,199,6.57
