"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",169,46,57,79,90,106,101,96,78,60.6,38,37,37,211,233,276,215,169,130,95.9,89.8,188,104,157,167,1,31,1.12,32.7,1.41,33.4,5.02,43.2,10.7,63.4,9.41,2002,10.6,27.3,97.6,457,1330,21,87.1,203,553,584,630,657,906,460,332,271,322,195,133,20000,3140,11400,1680,5550,887,1480,494,584,292,42.6645205479452
"Model",170,19.7,39.2,76.4,94.3,133,131,87.7,63.8,40.1,24,20.2,17.9,220,273,330,226,174,122,73.6,62.6,161,104,143,163,1.86,13.2,1.92,13.5,2.07,14.5,3.83,20.1,14,35.2,4.33,1986,5.85,14,92.5,510,1560,13.6,88,118,425,506,614,630,1350,590,205,165,135,94.4,93.4,11200,3220,6200,1600,3180,920,996,510,717,334,44.5472293023387
"Pct. Error",0.592,-57.2,-31.2,-3.29,4.78,25.5,29.7,-8.65,-18.2,-33.8,-36.8,-45.4,-51.6,4.27,17.2,19.6,5.12,2.96,-6.15,-23.3,-30.3,-14.4,0,-8.92,-2.4,86,-57.4,71.4,-58.7,46.8,-56.6,-23.7,-53.5,30.8,-44.5,-54,100,-44.8,-48.7,-5.23,11.6,17.3,-35.2,1.03,-41.9,-23.1,-13.4,-2.54,-4.11,49,28.3,-38.3,-39.1,-58.1,-51.6,-29.8,-44,2.55,-45.6,-4.76,-42.7,3.72,-32.7,3.24,22.8,14.4,4.41
