"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",2820,770,1000,1180,1310,1720,1830,1820,1440,1260,1050,819,736,3430,3540,4590,3960,2930,2580,1990,1950,2330,1940,2090,2530,133,574,135,757,143,802,230,1000,353,1380,381,2002,382,713,1900,7570,18900,736,1540,2630,4810,6410,9820,9860,13200,9240,6570,3700,3990,3740,3040,53400,28700,45400,23100,30700,14000,11900,6270,7980,3780,872.243835616438
"Model",2760,555,850,1150,1330,2190,2450,1910,1470,1200,863,694,605,3250,3850,5220,4270,2870,2450,1510,1570,2170,1900,1860,2340,215,422,217,436,219,483,236,600,387,938,275,2002,286,450,1700,8070,18800,534,1630,1630,5230,4620,6620,5870,11300,6930,4900,2920,2000,1450,1560,84400,25000,60500,19600,35900,12400,13800,6340,9450,4260,717.055828526234
"Pct. Error",-2.13,-27.9,-15,-2.54,1.53,27.3,33.9,4.95,2.08,-4.76,-17.8,-15.3,-17.8,-5.25,8.76,13.7,7.83,-2.05,-5.04,-24.1,-19.5,-6.87,-2.06,-11,-7.51,61.7,-26.5,60.7,-42.4,53.1,-39.8,2.61,-40,9.63,-32,-27.8,0,-25.1,-36.9,-10.5,6.61,-0.529,-27.4,5.84,-38,8.73,-27.9,-32.6,-40.5,-14.4,-25,-25.4,-21.1,-49.9,-61.2,-48.7,58.1,-12.9,33.3,-15.2,16.9,-11.4,16,1.12,18.4,12.7,-17.8
