"","USGS Gage","Model","Pct. Error"
"Min. 1 Day Min",18.3,55.7,204
"Med. 1 Day Min",71,101,42.3
"Min. 3 Day Min",18.6,55.9,201
"Med. 3 Day Min",74.3,104,40
"Min. 7 Day Min",18.9,56,196
"Med. 7 Day Min",82.2,107,30.2
"Min. 30 Day Min",25.8,59,129
"Med. 30 Day Min",96.4,144,49.4
"Min. 90 Day Min",32.9,64.8,97
"Med. 90 Day Min",287,218,-24
"7Q10",38.9,68.7,76.6
"Year of 90-Day Low Flow",2002,1999,100
"Drought Year Mean",254.584109589041,201.893438071912,-20.7
"Mean Baseflow",524,576,9.92
