"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",9.71,11.4,17.4
"5% Non-Exceedance",28,27.5,-1.79
"50% Non-Exceedance",150,148,-1.33
"95% Non-Exceedance",639,607,-5.01
"99% Non-Exceedance",1600,1610,0.625
"Sept. 10% Non-Exceedance",21.9,23,5.02
