"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",2.39,0.271,-88.7
"5% Non-Exceedance",4,1.17,-70.8
"50% Non-Exceedance",16,15.9,-0.625
"95% Non-Exceedance",150,184,22.7
"99% Non-Exceedance",389,416,6.94
"Sept. 10% Non-Exceedance",3.14,0.775,-75.3
