"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",38.3,4.3,7.6,8.2,9.6,12.6,12,14,11,7,6.6,4.7,4,42.8,41.7,57.4,42.1,43.7,34.4,33.1,27.2,36,27.2,35.7,38.6,1,3.4,1,3.67,1.07,3.96,2.52,7.11,8.66,21.4,1.91,2002,2.39,4,16,150,389,3.14,11,145,300,215,337,189,341,239,206,190,162,201,200,1330,745,599,331,306,204,141,99,95.8,63.1,15.5658356164384
"Model",44.2,1.66,2.96,6.64,11,13.8,12,10.5,6.45,3.86,2.03,1.72,1.65,56.1,58,74,47.3,47.8,33.8,32,25.9,37.9,29.7,41.6,46.8,0,0.649,0.00112,0.726,0.00865,1.03,0.857,4.2,7.63,18.2,0.0762,1999,0.271,1.17,15.9,184,416,0.775,10.1,160,323,229,336,195,377,279,244,210,296,254,275,1910,865,916,385,467,234,200,112,135,76,17.4639013960495
"Pct. Error",15.4,-61.4,-61.1,-19,14.6,9.52,0,-25,-41.4,-44.9,-69.2,-63.4,-58.8,31.1,39.1,28.9,12.4,9.38,-1.74,-3.32,-4.78,5.28,9.19,16.5,21.2,-100,-80.9,-99.9,-80.2,-99.2,-74,-66,-40.9,-11.9,-15,-96,100,-88.7,-70.8,-0.625,22.7,6.94,-75.3,-8.18,10.3,7.67,6.51,-0.297,3.17,10.6,16.7,18.4,10.5,82.7,26.4,37.5,43.6,16.1,52.9,16.3,52.6,14.7,41.8,13.1,40.9,20.4,12.2
