"","USGS Gage","Model","Pct. Error"
"Jan. Low Flow",74,48.6,-34.3
"Feb. Low Flow",101,84.2,-16.6
"Mar. Low Flow",148,161,8.78
"Apr. Low Flow",169,191,13
"May Low Flow",183,245,33.9
"Jun. Low Flow",252,250,-0.794
"Jul. Low Flow",230,201,-12.6
"Aug. Low Flow",180,164,-8.89
"Sep. Low Flow",122,96.1,-21.2
"Oct. Low Flow",87,61.9,-28.9
"Nov. Low Flow",84,54.9,-34.6
"Dec. Low Flow",75,38.3,-48.9
