"","Model"
"Jan. High Flow",1360
"Feb. High Flow",3200
"Mar. High Flow",2690
"Apr. High Flow",6790
"May High Flow",5770
"Jun. High Flow",8120
"Jul. High Flow",5890
"Aug. High Flow",5080
"Sep. High Flow",2450
"Oct. High Flow",2230
"Nov. High Flow",1550
"Dec. High Flow",1790
