"","USGS Gage","Model","Pct. Error"
"Jan. High Flow",38,31.6,-16.8
"Feb. High Flow",45,63.1,40.2
"Mar. High Flow",59.5,73.2,23
"Apr. High Flow",79,91.8,16.2
"May High Flow",87,95.8,10.1
"Jun. High Flow",119,134,12.6
"Jul. High Flow",100,110,10
"Aug. High Flow",76,54.4,-28.4
"Sep. High Flow",36.2,43.5,20.2
"Oct. High Flow",72,58.7,-18.5
"Nov. High Flow",52,50.4,-3.08
"Dec. High Flow",32,29.4,-8.13
