"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",26.2,4.2,8.6,11,13,19,20.8,21,11,6.2,3.8,3.6,2.8,29.4,34.4,42.5,36.6,26.7,17.1,15.9,25.4,22.4,15.3,23.8,25.7,0,2.2,-1.49e-14,2.23,2.53e-15,2.41,0.0693,3.59,1,9.38,0.000000273,2002,0.294,2.4,17,73,181,1.9,14,38,45,59.5,79,87,119,100,76,36.2,72,52,32,3840,286,1760,195,816,111,265,54.2,129,39.9,7.62802739726027
"Model",25.7,2.13,4.72,6.46,12.2,18,13.9,9.01,7.65,4,2.8,2.97,1.81,34.3,42.4,46.7,31.8,23.7,16.5,13.8,16.3,21.9,14.4,20.2,26.8,0.118,1.04,0.119,1.19,0.132,1.43,0.29,3.32,2.53,9.13,0.346,2002,0.574,1.62,15.3,79,176,1.48,11.5,31.6,63.1,73.2,91.8,95.8,134,110,54.4,43.5,58.7,50.4,29.4,1280,291,614,208,440,129,152,65.4,114,43.5,7.31219647342513
"Pct. Error",-1.91,-49.3,-45.1,-41.3,-6.15,-5.26,-33.2,-57.1,-30.5,-35.5,-26.3,-17.5,-35.4,16.7,23.3,9.88,-13.1,-11.2,-3.51,-13.2,-35.8,-2.23,-5.88,-15.1,4.28,Inf,-52.7,-7.99e+14,-46.6,5.22e+15,-40.7,318,-7.52,153,-2.67,127000000,0,95.2,-32.5,-10,8.22,-2.76,-22.1,-17.9,-16.8,40.2,23,16.2,10.1,12.6,10,-28.4,20.2,-18.5,-3.08,-8.13,-66.7,1.75,-65.1,6.67,-46.1,16.2,-42.6,20.7,-11.6,9.02,-4.14
