"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",0.294,0.574,95.2
"5% Non-Exceedance",2.4,1.62,-32.5
"50% Non-Exceedance",17,15.3,-10
"95% Non-Exceedance",73,79,8.22
"99% Non-Exceedance",181,176,-2.76
"Sept. 10% Non-Exceedance",1.9,1.48,-22.1
