"","USGS Gage","Model","Pct. Error"
"Jan. Low Flow",962,541,-43.8
"Feb. Low Flow",971,625,-35.6
"Mar. Low Flow",1030,1220,18.4
"Apr. Low Flow",1140,1490,30.7
"May Low Flow",1340,2110,57.5
"Jun. Low Flow",1460,2160,47.9
"Jul. Low Flow",1370,1310,-4.38
"Aug. Low Flow",1540,1040,-32.5
"Sep. Low Flow",1170,935,-20.1
"Oct. Low Flow",1010,647,-35.9
"Nov. Low Flow",972,608,-37.4
"Dec. Low Flow",911,580,-36.3
