"","USGS Gage","Model","Pct. Error"
"Jan. High Flow",231,302,30.7
"Feb. High Flow",606,626,3.3
"Mar. High Flow",1060,638,-39.8
"Apr. High Flow",1100,1000,-9.09
"May High Flow",926,572,-38.2
"Jun. High Flow",1730,1520,-12.1
"Jul. High Flow",1000,1150,15
"Aug. High Flow",737,645,-12.5
"Sep. High Flow",400,615,53.8
"Oct. High Flow",360,473,31.4
"Nov. High Flow",207,357,72.5
"Dec. High Flow",185,221,19.5
