"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",108,95.2,11.9
"5% Non-Exceedance",138,125,9.42
"50% Non-Exceedance",329,297,9.73
"95% Non-Exceedance",908,1070,-17.8
"99% Non-Exceedance",1860,2390,-28.5
"Sept. 10% Non-Exceedance",138,134,2.9
