"","USGS Gage","Model","Pct. Error"
"Jan. Low Flow",163,139,14.7
"Feb. Low Flow",187,154,17.6
"Mar. Low Flow",226,221,2.21
"Apr. Low Flow",255,216,15.3
"May Low Flow",270,291,-7.78
"Jun. Low Flow",356,344,3.37
"Jul. Low Flow",345,300,13
"Aug. Low Flow",284,255,10.2
"Sep. Low Flow",271,218,19.6
"Oct. Low Flow",204,187,8.33
"Nov. Low Flow",173,169,2.31
"Dec. Low Flow",157,141,10.2
