"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",237,49,82.7,124,123,140,154,178,113,63.6,54,36,30,291,291,353,301,244,223,138,97.9,239,164,266,246,1.99,24,2.03,24.7,2.46,26,5.89,44.2,14.1,82,7.51,2002,9.71,28,150,639,1600,21.9,125,358,821,771,938,392,903,643,398,389,412,256,412,13200,5070,9390,2560,4970,1360,1400,634,907,397,61.6384383561644
"Model",233,49.4,66.9,121,123,153,153,122,73.3,77.9,49.2,49.8,32.5,287,344,386,273,221,179,164,115,202,145,243,247,2.17,19.9,2.33,21.8,2.68,25.2,6.61,42,27.5,87.2,7.1,2002,11.4,27.5,148,607,1610,23,131,235,582,427,575,426,1020,394,346,380,288,171,153,14900,3850,5740,2110,3130,1050,1320,586,851,356,56.9648025566602
"Pct. Error",-1.69,0.816,-19.1,-2.42,0,9.29,-0.649,-31.5,-35.1,22.5,-8.89,38.3,8.33,-1.37,18.2,9.35,-9.3,-9.43,-19.7,18.8,17.5,-15.5,-11.6,-8.65,0.407,9.05,-17.1,14.8,-11.7,8.94,-3.08,12.2,-4.98,95,6.34,-5.46,0,17.4,-1.79,-1.33,-5.01,0.625,5.02,4.8,-34.4,-29.1,-44.6,-38.7,8.67,13,-38.7,-13.1,-2.31,-30.1,-33.2,-62.9,12.9,-24.1,-38.9,-17.6,-37,-22.8,-5.71,-7.57,-6.17,-10.3,-7.58
