"","USGS Gage","Model","Pct. Error"
"Overall Mean Flow",705,675,-4.26
"Jan. Mean Flow",938,872,-7.04
"Feb. Mean Flow",1120,1150,2.68
"Mar. Mean Flow",1310,1410,7.63
"Apr. Mean Flow",1030,962,-6.6
"May Mean Flow",707,678,-4.1
"Jun. Mean Flow",456,424,-7.02
"Jul. Mean Flow",337,293,-13.1
"Aug. Mean Flow",313,253,-19.2
"Sep. Mean Flow",502,509,1.39
"Oct. Mean Flow",312,325,4.17
"Nov. Mean Flow",651,625,-3.99
"Dec. Mean Flow",816,635,-22.2
