"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",705,116,197,277,331,470,468,436,298,189,115,89,89,938,1120,1310,1030,707,456,337,313,502,312,651,816,2.6,77,2.94,78.7,4.04,83.4,9.87,113,26.1,178,26.5,2002,27.2,84.5,381,2800,5010,81.9,328,636,1720,1500,2500,3040,3120,3260,1680,740,504,721,500,13400,4690,11100,4520,8950,3470,4230,1820,2990,1300,154.064054794521
"Model",675,61.4,109,210,349,540,479,355,243,179,91.5,80,64.6,872,1150,1410,962,678,424,293,253,509,325,625,635,9.35,44.7,9.48,46.4,10.2,49.1,12.1,82.9,40.4,156,19.6,2002,23,52.2,350,2220,5760,47.5,339,405,1700,958,2630,2370,3070,2390,1200,487,411,355,265,20100,7610,17500,5750,12500,3720,4190,1640,3130,1200,125.40692239222
"Pct. Error",-4.26,-47.1,-44.7,-24.2,5.44,14.9,2.35,-18.6,-18.5,-5.29,-20.4,-10.1,-27.4,-7.04,2.68,7.63,-6.6,-4.1,-7.02,-13.1,-19.2,1.39,4.17,-3.99,-22.2,260,-41.9,222,-41,152,-41.1,22.6,-26.6,54.8,-12.4,-26,0,-15.4,-38.2,-8.14,-20.7,15,-42,3.35,-36.3,-1.16,-36.1,5.2,-22,-1.6,-26.7,-28.6,-34.2,-18.5,-50.8,-47,50,62.3,57.7,27.2,39.7,7.2,-0.946,-9.89,4.68,-7.69,-18.6
