"","USGS Gage","Model","Pct. Error"
"Jan. Low Flow",42,16.2,-61.4
"Feb. Low Flow",50,24.8,-50.4
"Mar. Low Flow",55,36.4,-33.8
"Apr. Low Flow",59,59.1,0.169
"May Low Flow",72,96.6,34.2
"Jun. Low Flow",88,98.2,11.6
"Jul. Low Flow",76.3,67.6,-11.4
"Aug. Low Flow",64.6,47.2,-26.9
"Sep. Low Flow",52,34,-34.6
"Oct. Low Flow",39,22.2,-43.1
"Nov. Low Flow",36,19.3,-46.4
"Dec. Low Flow",36,14.5,-59.7
