"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",5.7,3.46,-39.3
"5% Non-Exceedance",8.3,8.22,-0.964
"50% Non-Exceedance",39.9,49.1,23.1
"95% Non-Exceedance",247,264,6.88
"99% Non-Exceedance",607,696,14.7
"Sept. 10% Non-Exceedance",7.6,5.89,-22.5
