"","USGS Gage","Model","Pct. Error"
"Jan. Low Flow",8.3,7.8,-6.02
"Feb. Low Flow",12,21,75
"Mar. Low Flow",16,25.9,61.9
"Apr. Low Flow",30,44.3,47.7
"May Low Flow",48,57.6,20
"Jun. Low Flow",54,52.8,-2.22
"Jul. Low Flow",54,38.3,-29.1
"Aug. Low Flow",32.6,24.3,-25.5
"Sep. Low Flow",19,14.4,-24.2
"Oct. Low Flow",14,11.8,-15.7
"Nov. Low Flow",11,14.4,30.9
"Dec. Low Flow",9.4,8.35,-11.2
