"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",555,39,109,160,245,383,411,284,160,99,50,41,31,758,853,1080,872,556,356,225,264,482,240,457,537,1.48,20,1.73,20.7,3.17,24.3,11.2,41.7,21.4,130,8.68,2002,13,31,282,1970,4860,18.3,233,376,957,1390,2090,1770,2910,2560,1310,875,680,535,315,14300,5860,12200,5340,7870,3410,3070,1590,2240,1070,134.311150684932
"Model",539,29.3,110,151,246,393,301,224,115,80.7,36.8,41,32.7,737,918,1140,798,459,272,186,285,532,259,414,502,0.671,18.8,0.751,19.5,1.18,23.1,4.84,39.9,23.8,98.1,4.68,2002,11.1,23.3,257,1910,4880,23.2,236,220,766,868,1960,1990,3040,2190,981,315,279,515,298,24800,6280,18600,5630,11000,3650,3050,1570,2220,1080,157.515836072435
"Pct. Error",-2.88,-24.9,0.917,-5.62,0.408,2.61,-26.8,-21.1,-28.1,-18.5,-26.4,0,5.48,-2.77,7.62,5.56,-8.49,-17.4,-23.6,-17.3,7.95,10.4,7.92,-9.41,-6.52,-54.7,-6,-56.6,-5.8,-62.8,-4.94,-56.8,-4.32,11.2,-24.5,-46.1,0,-14.6,-24.8,-8.87,-3.05,0.412,26.8,1.29,-41.5,-20,-37.6,-6.22,12.4,4.47,-14.5,-25.1,-64,-59,-3.74,-5.4,73.4,7.17,52.5,5.43,39.8,7.04,-0.651,-1.26,-0.893,0.935,17.3
