"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",163,35,42,65,72,92,104,107,75,50,45,37,35,208,216,265,252,174,125,85.4,70.2,148,93.6,182,149,15.7,31,16.1,32,16.5,32.9,17.4,34.3,19.1,53.6,22.6,2002,19.1,29,91,496,1290,29,87.3,83.6,373,313,382,238,583,509,294,206,132,69.9,62,9070,1500,6890,1370,3910,881,1310,433,811,277,37.1427397260274
"Model",159,23.8,45.4,77.5,92.3,99.9,116,94.1,79.4,58.1,35.6,29,22.9,188,228,260,208,167,133,99.2,78.1,151,104,156,145,4.32,16.9,4.64,18.4,5.27,21.2,7.94,29.5,16.9,61.6,8.15,1999,9.04,18.2,104,449,1130,17,89.1,174,393,239,580,235,734,518,281,321,274,155,122,8710,2130,4400,1180,2330,932,784,458,580,259,49.511550053906
"Pct. Error",-2.45,-32,8.1,19.2,28.2,8.59,11.5,-12.1,5.87,16.2,-20.9,-21.6,-34.6,-9.62,5.56,-1.89,-17.5,-4.02,6.4,16.2,11.3,2.03,11.1,-14.3,-2.68,-72.5,-45.5,-71.2,-42.5,-68.1,-35.6,-54.4,-14,-11.5,14.9,-63.9,100,-52.7,-37.2,14.3,-9.48,-12.4,-41.4,2.06,108,5.36,-23.6,51.8,-1.26,25.9,1.77,-4.42,55.8,108,122,96.8,-3.97,42,-36.1,-13.9,-40.4,5.79,-40.2,5.77,-28.5,-6.5,33.3
