"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",211,5.5,16,43,48,56,95,69,47.3,20.6,8.4,6.8,5.08,263,260,423,337,297,151,65.7,71,169,81.2,228,191,0.39,2.57,0.4,2.57,0.42,2.77,0.579,4.11,2.77,33.6,0.917,1988,1.29,2.52,70,773,2310,1.5,65.1,51,1140,571,904,509,2050,714,1380,402,412,68,39.8,26400,4530,14600,2930,7290,1570,1900,700,878,407,141.087978142077
"Model",200,11.1,20.4,64.4,76.9,96.5,106,72.9,30.4,10.6,5.62,3.67,1.76,237,306,427,266,199,114,71.9,88.1,204,103,223,165,0.247,1.17,0.28,1.23,0.296,1.68,0.538,7.29,4.25,33.4,0.469,1999,0.619,2.27,90.1,701,1900,1.16,77.3,171,700,386,774,639,1910,838,668,287,156,106,67.6,18500,3880,12300,1750,6020,1060,1700,566,927,324,100.679171816031
"Pct. Error",-5.21,102,27.5,49.8,60.2,72.3,11.6,5.65,-35.7,-48.5,-33.1,-46,-65.4,-9.89,17.7,0.946,-21.1,-33,-24.5,9.44,24.1,20.7,26.8,-2.19,-13.6,-36.7,-54.5,-30,-52.1,-29.5,-39.4,-7.08,77.4,53.4,-0.595,-48.9,100,-52,-9.92,28.7,-9.31,-17.7,-22.7,18.7,235,-38.6,-32.4,-14.4,25.5,-6.83,17.4,-51.6,-28.6,-62.1,55.9,69.8,-29.9,-14.3,-15.8,-40.3,-17.4,-32.5,-10.5,-19.1,5.58,-20.4,-28.6
