"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",1510,346,411,600,676,785,990,871,741,555,430,373,339,1910,1980,2530,2230,1690,1230,746,713,1430,860,1410,1390,163,308,165,313,168,325,185,366,215,515,231,2002,217,298,850,4620,10800,319,820,932,3670,4090,3650,2690,6410,4700,2950,1620,1400,908,732,84400,15300,53300,11300,28500,7310,10200,4130,7000,2590,439.649315068493
"Model",1480,254,427,670,789,969,1020,924,871,611,411,344,247,1680,2130,2540,2050,1580,1220,900,742,1410,913,1370,1260,77.5,199,79.4,200,83.3,205,106,288,183,505,108,1999,113,194,961,4340,9490,189,884,1120,2580,2340,3950,2070,5960,4100,2160,1990,1720,1300,761,61800,12200,45200,9370,24800,7440,7970,3740,5860,2420,410.947445656421
"Pct. Error",-1.99,-26.6,3.89,11.7,16.7,23.4,3.03,6.08,17.5,10.1,-4.42,-7.77,-27.1,-12,7.58,0.395,-8.07,-6.51,-0.813,20.6,4.07,-1.4,6.16,-2.84,-9.35,-52.5,-35.4,-51.9,-36.1,-50.4,-36.9,-42.7,-21.3,-14.9,-1.94,-53.2,100,-47.9,-34.9,13.1,-6.06,-12.1,-40.8,7.8,20.2,-29.7,-42.8,8.22,-23,-7.02,-12.8,-26.8,22.8,22.9,43.2,3.96,-26.8,-20.3,-15.2,-17.1,-13,1.78,-21.9,-9.44,-16.3,-6.56,-6.53
