"","USGS Gage","Model","Pct. Error"
"Jan. Low Flow",287,337,17.4
"Feb. Low Flow",406,436,7.39
"Mar. Low Flow",789,935,18.5
"Apr. Low Flow",824,1080,31.1
"May Low Flow",966,1160,20.1
"Jun. Low Flow",964,1170,21.4
"Jul. Low Flow",1160,1040,-10.3
"Aug. Low Flow",670,646,-3.58
"Sep. Low Flow",459,538,17.2
"Oct. Low Flow",281,269,-4.27
"Nov. Low Flow",197,262,33
"Dec. Low Flow",138,186,34.8
