"","USGS Gage","Model","Pct. Error"
"Max. 1 Day Max",27800,31000,11.5
"Med. 1 Day Max",15600,13900,-10.9
"Max. 3 Day Max",18800,19700,4.79
"Med. 3 Day Max",9560,9540,-0.209
"Max. 7 Day Max",10100,10800,6.93
"Med. 7 Day Max",5590,5580,-0.179
"Max. 30 Day Max",5040,5750,14.1
"Med. 30 Day Max",2560,2810,9.77
"Max. 90 Day Max",3450,3930,13.9
"Med. 90 Day Max",1630,2040,25.2
