"","USGS Gage","Model","Pct. Error"
"Jan. High Flow",159,175,10.1
"Feb. High Flow",344,488,41.9
"Mar. High Flow",509,284,-44.2
"Apr. High Flow",1040,1290,24
"May High Flow",913,699,-23.4
"Jun. High Flow",1160,1890,62.9
"Jul. High Flow",837,845,0.956
"Aug. High Flow",677,751,10.9
"Sep. High Flow",362,474,30.9
"Oct. High Flow",279,243,-12.9
"Nov. High Flow",165,157,-4.85
"Dec. High Flow",147,175,19
