"","Model"
"Jan. Low Flow",103
"Feb. Low Flow",138
"Mar. Low Flow",213
"Apr. Low Flow",255
"May Low Flow",374
"Jun. Low Flow",349
"Jul. Low Flow",295
"Aug. Low Flow",245
"Sep. Low Flow",195
"Oct. Low Flow",155
"Nov. Low Flow",137
"Dec. Low Flow",122
