"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",4980,1190,1310,1500,1710,2050,2920,2440,2990,2280,1520,1310,1250,6110,7230,8050,7280,5980,4710,3230,2960,3110,2900,4010,4440,557,1130,618,1180,646,1250,947,1540,1280,2240,852,2002,954,1210,3480,13200,25200,1100,2560,4800,7460,8320,13000,13700,17600,14600,12400,7530,5620,5500,4630,89400,40000,58600,29500,39100,20100,21100,11300,14300,8850,2510.65753424658
"Model",4980,1300,1410,2720,3150,4760,5030,2870,2160,2610,3840,2530,1590,5850,7090,7810,6210,4520,4770,4710,4020,3410,3450,3730,4380,891,1060,891,1070,893,1120,913,1350,1150,2350,923,2002,970,1210,3910,12900,19500,1240,3880,2680,3130,5720,12200,10200,11700,8700,9490,6550,5480,4920,3290,41000,23200,34600,20200,27000,16800,19100,11700,14100,8160,2519.90100117542
"Pct. Error",0,9.24,7.63,81.3,84.2,132,72.3,17.6,-27.8,14.5,153,93.1,27.2,-4.26,-1.94,-2.98,-14.7,-24.4,1.27,45.8,35.8,9.65,19,-6.98,-1.35,60,-6.19,44.2,-9.32,38.2,-10.4,-3.59,-12.3,-10.2,4.91,8.33,0,1.68,0,12.4,-2.27,-22.6,12.7,51.6,-44.2,-58,-31.2,-6.15,-25.5,-33.5,-40.4,-23.5,-13,-2.49,-10.5,-28.9,-54.1,-42,-41,-31.5,-30.9,-16.4,-9.48,3.54,-1.4,-7.8,0.368
