"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",178,19,27,40,56,70,120,90,53,28.3,22,19,17,253,316,382,281,245,122,52.5,39.9,75.7,60,145,177,8.9,15,8.93,15.3,9.14,15.7,11,18.5,15.4,34,11.8,1999,12.9,16,72,621,1770,15,68.3,42,273,843,1130,912,1600,655,629,165,133,90,85,10400,3360,4630,2080,2270,1200,1120,522,676,347,87.972602739726
"Model",175,21.3,41.7,75.5,107,134,152,103,68.2,22.7,3.52,3.23,2.91,246,328,328,250,202,131,58.1,39.5,124,80.6,163,168,0.0913,1.59,0.0922,1.72,0.0932,1.87,0.308,7.34,9.02,29.2,0.337,1999,0.757,3.23,98.8,532,1720,1.38,84.4,76.1,386,437,695,901,1460,804,725,239,118,120,74.3,14000,3190,5790,1600,2730,1010,930,457,639,305,108.714046137488
"Pct. Error",-1.69,12.1,54.4,88.8,91.1,91.4,26.7,14.4,28.7,-19.8,-84,-83,-82.9,-2.77,3.8,-14.1,-11,-17.6,7.38,10.7,-1,63.8,34.3,12.4,-5.08,-99,-89.4,-99,-88.8,-99,-88.1,-97.2,-60.3,-41.4,-14.1,-97.1,0,-94.1,-79.8,37.2,-14.3,-2.82,-90.8,23.6,81.2,41.4,-48.2,-38.5,-1.21,-8.75,22.7,15.3,44.8,-11.3,33.3,-12.6,34.6,-5.06,25.1,-23.1,20.3,-15.8,-17,-12.5,-5.47,-12.1,23.6
