"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",0.9,2.06,129
"5% Non-Exceedance",4.5,6.4,42.2
"50% Non-Exceedance",70,64.5,-7.86
"95% Non-Exceedance",451,445,-1.33
"99% Non-Exceedance",1470,1520,3.4
"Sept. 10% Non-Exceedance",2.85,6.77,138
