"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",144,12,36,48,63,98,92,77,39,23,13,11,4.3,203,217,290,207,145,82.3,54.5,69.6,110,56.2,150,149,0,3.9,-6.69e-15,4.07,0.06,4.36,0.443,7.82,1.16,32.2,0.588,2002,0.9,4.5,70,451,1470,2.85,56.4,118,464,333,680,676,1380,624,379,192,131,111,55,8320,2670,5870,1880,2850,981,1040,436,676,259,30.4976712328767
"Model",144,7.08,23.6,31.8,54,109,90.4,49.1,31.7,19.4,10.6,11.5,8.26,193,250,314,205,130,74.1,51.4,67.7,119,61.7,137,133,0.379,4.06,0.391,4.55,0.418,5.62,1.3,12.8,7.47,26.1,1.16,2002,2.06,6.4,64.5,445,1520,6.77,59.9,103,337,298,616,653,1370,546,347,93.7,117,111,110,14300,3220,5550,1720,3180,903,864,435,619,260,31.7175106792527
"Pct. Error",0,-41,-34.4,-33.8,-14.3,11.2,-1.74,-36.2,-18.7,-15.7,-18.5,4.55,92.1,-4.93,15.2,8.28,-0.966,-10.3,-9.96,-5.69,-2.73,8.18,9.79,-8.67,-10.7,Inf,4.1,-5.84e+15,11.8,597,28.9,193,63.7,544,-18.9,97.3,0,129,42.2,-7.86,-1.33,3.4,138,6.21,-12.7,-27.4,-10.5,-9.41,-3.4,-0.725,-12.5,-8.44,-51.2,-10.7,0,100,71.9,20.6,-5.45,-8.51,11.6,-7.95,-16.9,-0.229,-8.43,0.386,4
