"","USGS Gage","Model","Pct. Error"
"Jan. Low Flow",49,34.9,28.8
"Feb. Low Flow",67,40.9,39
"Mar. Low Flow",91,65.7,27.8
"Apr. Low Flow",76,113,-48.7
"May Low Flow",118,139,-17.8
"Jun. Low Flow",132,142,-7.58
"Jul. Low Flow",126,105,16.7
"Aug. Low Flow",111,80.9,27.1
"Sep. Low Flow",86,67.8,21.2
"Oct. Low Flow",58,43.9,24.3
"Nov. Low Flow",48,38.9,19
"Dec. Low Flow",47,32.3,31.3
