"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",132,9.1,23,43,47,72.5,77.5,77.5,53.5,26.1,13,8.08,1.2,164,159,242,221,180,114,59.6,43,104,61.1,98.5,158,0,0.545,-3.8e-16,0.653,-1.07e-15,0.848,0.000333,3.33,1.64,15.4,0.0000385,1985,0,0.58,67,460,1050,0.04,60.1,185,453,370,434,270,636,582,414,174,130,92.4,53,14000,1780,5400,1180,2860,730,890,469,475,274,51.9761807580175
"Model",131,15.3,36,56.8,63.4,81.6,65.1,56.9,32.8,22.2,11.8,11.1,4.75,169,184,221,177,156,81.5,62.8,58.1,105,80,126,168,1,4.29,1.05,4.63,1.25,5.3,3.04,11.7,8.06,36.7,1.88,1991,2.75,6.88,72.5,402,1050,4.38,60.3,154,542,533,419,414,612,540,382,157,119,84.1,82.8,7750,1900,2920,1130,1850,606,685,331,458,217,67.8566474454379
"Pct. Error",-0.758,68.1,56.5,32.1,34.9,12.6,-16,-26.6,-38.7,-14.9,-9.23,37.4,296,3.05,15.7,-8.68,-19.9,-13.3,-28.5,5.37,35.1,0.962,30.9,27.9,6.33,Inf,687,-2.76e+17,609,-1.17e+17,525,913000,251,391,138,4880000,100,Inf,1090,8.21,-12.6,0,10800,0.333,-16.8,19.6,44.1,-3.46,53.3,-3.77,-7.22,-7.73,-9.77,-8.46,-8.98,56.2,-44.6,6.74,-45.9,-4.24,-35.3,-17,-23,-29.4,-3.58,-20.8,30.6
