"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",0,2.75,Inf
"5% Non-Exceedance",0.58,6.88,1090
"50% Non-Exceedance",67,72.5,8.21
"95% Non-Exceedance",460,402,-12.6
"99% Non-Exceedance",1050,1050,0
"Sept. 10% Non-Exceedance",0.04,4.38,10800
