"","Overall Mean Flow","Jan. Low Flow","Feb. Low Flow","Mar. Low Flow","Apr. Low Flow","May Low Flow","Jun. Low Flow","Jul. Low Flow","Aug. Low Flow","Sep. Low Flow","Oct. Low Flow","Nov. Low Flow","Dec. Low Flow","Jan. Mean Flow","Feb. Mean Flow","Mar. Mean Flow","Apr. Mean Flow","May Mean Flow","Jun. Mean Flow","Jul. Mean Flow","Aug. Mean Flow","Sep. Mean Flow","Oct. Mean Flow","Nov. Mean Flow","Dec. Mean Flow","Min. 1 Day Min","Med. 1 Day Min.","Min. 3 Day Min","Med. 3 Day Min.","Min. 7 Day Min","Med. 7 Day Min.","Min. 30 Day Min","Med. 30 Day Min.","Min. 90 Day Min","Med. 90 Day Min.","7Q10","Year of 90-Day Low Flow","1% Non-Exceedance","5% Non-Exceedance","50% Non-Exceedance","95% Non-Exceedance","99% Non-Exceedance","Sept. 10% Non-Exceedance","Mean Baseflow","Jan. High Flow","Feb. High Flow","Mar. High Flow","Apr. High Flow","May High Flow","Jun. High Flow","Jul. High Flow","Aug. High Flow","Sep. High Flow","Oct. High Flow","Nov. High Flow","Dec. High Flow","Max. 1 Day Max","Med. 1 Day Max.","Max. 3 Day Max","Med. 3 Day Max.","Max. 7 Day Max","Med. 7 Day Max.","Max. 30 Day Max","Med. 30 Day Max.","Max. 90 Day Max","Med. 90 Day Max.","Drought Year Mean"
"USGS Gage",2490,962,971,1030,1140,1340,1460,1370,1540,1170,1010,972,911,2850,3270,3900,3730,2750,2330,1660,1570,2170,1630,1970,2160,229,637,276,831,350,888,401,932,468,1180,497,2002,389,619,1480,7070,18800,646,1360,1440,4520,3390,8660,7710,10800,9690,5310,3060,2560,2380,1860,65600,29200,48800,25200,30100,15100,14600,6810,8240,4320,740.553424657534
"Model",2530,541,625,1220,1490,2110,2160,1310,1040,935,647,608,580,3160,3800,4560,3820,2620,2200,1360,1190,2000,1600,1910,2230,93.3,338,94,347,95.8,374,117,498,202,738,140,2002,145,353,1450,7490,18200,361,1470,1120,3910,3790,7030,5430,11100,8800,4980,2540,1640,1170,1070,81800,31200,51200,24300,29300,14400,14400,6510,9610,4630,570.170017314214
"Pct. Error",1.61,-43.8,-35.6,18.4,30.7,57.5,47.9,-4.38,-32.5,-20.1,-35.9,-37.4,-36.3,10.9,16.2,16.9,2.41,-4.73,-5.58,-18.1,-24.2,-7.83,-1.84,-3.05,3.24,-59.3,-46.9,-65.9,-58.2,-72.6,-57.9,-70.8,-46.6,-56.8,-37.5,-71.8,0,-62.7,-43,-2.03,5.94,-3.19,-44.1,8.09,-22.2,-13.5,11.8,-18.8,-29.6,2.78,-9.18,-6.21,-17,-35.9,-50.8,-42.5,24.7,6.85,4.92,-3.57,-2.66,-4.64,-1.37,-4.41,16.6,7.18,-23
