"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",0.01,0,-100
"5% Non-Exceedance",2.2,3.15,43.2
"50% Non-Exceedance",105,106,0.952
"95% Non-Exceedance",778,764,-1.8
"99% Non-Exceedance",1970,2360,19.8
"Sept. 10% Non-Exceedance",1.38,1.91,38.4
